anger,fear,joy,sadness,analytical,confident,tentative,negative,positive,rotx,roty,rotz,width,length,height,hue,lightness,opacity,gloss
0,1,0,0,1,0,0,1,0,56,95,276,61,72,86,42,70,1,0
0,0,1,0,0,1,0,0,1,253,199,190,8,3,71,149,54,33,0
1,0,0,1,0,0,1,0,0,38,287,130,86,44,22,125,52,71,1
0,1,0,0,1,0,0,1,0,155,320,189,48,38,23,142,60,6,0
0,0,1,0,0,1,0,0,1,317,1,94,74,20,22,224,50,27,0
1,0,0,1,0,0,1,0,0,179,253,359,89,100,80,20,74,100,1
0,1,0,0,1,0,0,1,0,177,311,193,29,32,37,135,78,66,0
0,0,1,0,0,1,0,0,1,102,261,14,36,47,77,6,91,17,0
1,0,0,1,0,0,1,0,0,162,152,164,8,47,40,151,50,21,1
0,1,0,0,1,0,0,1,0,328,303,281,84,10,23,250,88,66,0
0,0,1,0,0,1,0,0,1,23,154,55,76,41,46,90,71,86,1
1,0,0,1,0,0,1,0,0,224,122,114,67,13,90,85,62,0,0
0,1,0,0,1,0,0,1,0,305,211,347,1,11,57,22,71,93,1
0,0,1,0,0,1,0,0,1,191,148,18,71,45,73,60,78,89,1
1,0,0,1,0,0,1,0,0,47,98,73,48,16,27,144,99,66,1
0,1,0,0,1,0,0,1,0,180,286,252,6,20,78,181,76,13,0
0,0,1,0,0,1,0,0,1,206,4,242,38,24,26,209,80,81,1
1,0,0,1,0,0,1,0,0,175,29,130,81,83,99,85,60,83,1
0,1,0,0,1,0,0,1,0,277,245,220,39,0,55,83,75,19,0
0,0,1,0,0,1,0,0,1,223,106,220,74,3,64,32,91,100,1
1,0,0,1,0,0,1,0,0,356,28,90,69,75,31,12,63,35,0
0,1,0,0,1,0,0,1,0,203,90,300,86,80,68,97,62,11,1
0,0,1,0,0,1,0,0,1,327,47,232,66,3,29,213,50,80,1
1,0,0,1,0,0,1,0,0,303,293,86,97,100,13,13,89,80,1
0,1,0,0,1,0,0,1,0,78,200,22,52,33,52,206,58,31,0
0,0,1,0,0,1,0,0,1,231,20,71,46,93,39,17,59,14,1
1,0,0,1,0,0,1,0,0,75,67,61,42,76,43,165,96,2,0
0,1,0,0,1,0,0,1,0,47,246,100,14,78,81,135,86,27,0
0,0,1,0,0,1,0,0,1,75,23,350,80,50,1,60,76,40,1
1,0,0,1,0,0,1,0,0,78,151,311,26,13,77,76,83,25,1
0,1,0,0,1,0,0,1,0,338,327,223,3,1,5,56,92,62,1
0,0,1,0,0,1,0,0,1,95,77,54,66,93,59,77,76,39,0
1,0,0,1,0,0,1,0,0,264,218,314,84,53,56,67,81,80,1
0,1,0,0,1,0,0,1,0,195,263,343,66,31,64,80,64,10,1
0,0,1,0,0,1,0,0,1,306,180,239,100,89,12,166,52,71,0
1,0,0,1,0,0,1,0,0,47,113,40,98,13,38,34,70,45,0
0,1,0,0,1,0,0,1,0,353,208,32,19,46,81,211,70,32,1
0,0,1,0,0,1,0,0,1,138,8,236,59,84,44,165,65,75,0
1,0,0,1,0,0,1,0,0,112,116,198,96,28,98,202,72,19,1
0,1,0,0,1,0,0,1,0,147,324,183,80,58,27,5,91,68,1
0,0,1,0,0,1,0,0,1,340,309,193,70,48,19,77,56,56,1
1,0,0,1,0,0,1,0,0,348,357,283,8,47,40,245,75,32,1
0,1,0,0,1,0,0,1,0,351,155,217,82,9,60,22,64,40,1
0,0,1,0,0,1,0,0,1,202,57,50,25,100,52,100,66,68,1
1,0,0,1,0,0,1,0,0,329,197,51,60,13,28,154,60,14,1
0,1,0,0,1,0,0,1,0,330,206,203,41,21,51,25,67,18,0
0,0,1,0,0,1,0,0,1,275,86,200,34,25,42,213,63,39,0
1,0,0,1,0,0,1,0,0,332,308,135,19,41,80,190,67,36,1
0,1,0,0,1,0,0,1,0,104,1,29,33,55,46,22,83,99,0
0,0,1,0,0,1,0,0,1,151,297,46,68,86,71,95,74,86,0
1,0,0,1,0,0,1,0,0,164,214,104,68,9,16,20,89,37,1
0,1,0,0,1,0,0,1,0,250,147,85,78,10,42,75,50,14,1
0,0,1,0,0,1,0,0,1,139,199,119,52,34,87,125,72,75,1
1,0,0,1,0,0,1,0,0,326,147,56,65,47,92,0,100,67,0
0,1,0,0,1,0,0,1,0,314,316,30,63,42,95,31,78,50,0
0,0,1,0,0,1,0,0,1,66,346,43,10,79,99,112,62,31,0
1,0,0,1,0,0,1,0,0,9,78,122,20,71,61,35,87,60,0
0,1,0,0,1,0,0,1,0,256,96,96,78,94,5,69,53,19,0
0,0,1,0,0,1,0,0,1,154,83,212,44,22,6,63,64,74,0
1,0,0,1,0,0,1,0,0,188,174,54,12,31,13,194,67,49,0
0,1,0,0,1,0,0,1,0,211,99,350,37,24,74,25,64,1,1
0,0,1,0,0,1,0,0,1,54,35,208,41,56,54,168,61,28,1
1,0,0,1,0,0,1,0,0,348,38,235,78,81,81,147,86,52,0
0,1,0,0,1,0,0,1,0,177,278,193,79,30,37,76,54,75,1
0,0,1,0,0,1,0,0,1,187,94,139,94,0,81,60,60,62,0
1,0,0,1,0,0,1,0,0,120,265,328,94,79,98,133,98,31,0
0,1,0,0,1,0,0,1,0,282,259,204,62,51,32,188,87,60,1
0,0,1,0,0,1,0,0,1,266,124,146,35,66,44,181,59,17,0
1,0,0,1,0,0,1,0,0,222,125,105,21,74,68,212,55,4,0
0,1,0,0,1,0,0,1,0,302,322,228,95,14,6,161,82,57,0
0,0,1,0,0,1,0,0,1,77,291,165,30,2,44,179,60,2,0
1,0,0,1,0,0,1,0,0,303,111,254,63,24,22,119,91,90,1
0,1,0,0,1,0,0,1,0,321,198,265,85,55,73,43,67,33,0
0,0,1,0,0,1,0,0,1,67,191,19,38,45,46,208,58,84,0
1,0,0,1,0,0,1,0,0,191,126,128,100,92,6,62,87,4,1
0,1,0,0,1,0,0,1,0,79,296,274,43,80,4,55,99,63,0
0,0,1,0,0,1,0,0,1,204,183,267,92,84,26,92,91,56,1
1,0,0,1,0,0,1,0,0,180,291,219,35,70,90,155,52,78,1
0,1,0,0,1,0,0,1,0,210,190,330,12,47,79,120,77,44,0
0,0,1,0,0,1,0,0,1,310,35,0,46,33,5,175,98,89,1
1,0,0,1,0,0,1,0,0,198,254,46,46,17,87,196,82,42,1
0,1,0,0,1,0,0,1,0,155,231,290,70,52,93,122,76,18,0
0,0,1,0,0,1,0,0,1,130,86,326,93,69,83,54,64,47,1
1,0,0,1,0,0,1,0,0,38,276,44,70,41,61,45,56,86,1
0,1,0,0,1,0,0,1,0,249,96,102,64,66,33,163,71,97,1
0,0,1,0,0,1,0,0,1,277,351,17,7,68,48,197,74,23,1
1,0,0,1,0,0,1,0,0,233,343,120,79,95,44,125,60,90,1
0,1,0,0,1,0,0,1,0,230,5,266,91,14,61,254,73,86,0
0,0,1,0,0,1,0,0,1,132,143,7,56,11,35,233,69,87,0
1,0,0,1,0,0,1,0,0,191,52,355,27,55,80,232,50,3,0
0,1,0,0,1,0,0,1,0,354,186,178,22,9,55,201,57,16,0
0,0,1,0,0,1,0,0,1,303,84,45,57,68,37,99,65,86,0
1,0,0,1,0,0,1,0,0,33,164,145,1,22,74,173,83,56,1
0,1,0,0,1,0,0,1,0,200,86,352,50,14,62,192,62,8,1
0,0,1,0,0,1,0,0,1,155,313,115,43,77,25,174,50,23,1
1,0,0,1,0,0,1,0,0,138,234,94,78,72,89,236,55,45,0
0,1,0,0,1,0,0,1,0,188,206,28,80,39,68,130,73,98,1
0,0,1,0,0,1,0,0,1,289,292,237,39,18,79,94,50,73,1
1,0,0,1,0,0,1,0,0,33,39,66,96,94,22,69,89,14,1
0,1,0,0,1,0,0,1,0,285,34,271,47,6,40,10,100,86,1
0,0,1,0,0,1,0,0,1,196,143,265,36,20,55,187,97,95,1
1,0,0,1,0,0,1,0,0,213,79,111,13,33,61,124,80,26,0
0,1,0,0,1,0,0,1,0,277,250,221,36,42,65,200,96,81,1
0,0,1,0,0,1,0,0,1,74,102,198,93,27,67,220,98,33,1
1,0,0,1,0,0,1,0,0,101,96,95,78,79,43,154,60,96,1
0,1,0,0,1,0,0,1,0,0,252,331,20,40,39,29,88,27,1
0,0,1,0,0,1,0,0,1,18,276,202,37,56,55,32,94,65,1
1,0,0,1,0,0,1,0,0,105,239,265,74,81,70,237,88,47,0
0,1,0,0,1,0,0,1,0,126,206,209,79,11,56,186,91,71,0
0,0,1,0,0,1,0,0,1,183,92,154,20,98,30,178,97,36,0
1,0,0,1,0,0,1,0,0,309,256,148,32,96,91,95,64,6,1
0,1,0,0,1,0,0,1,0,169,248,222,7,22,61,135,85,29,1
0,0,1,0,0,1,0,0,1,83,244,135,8,55,8,28,61,79,1
1,0,0,1,0,0,1,0,0,267,329,206,90,98,29,35,68,19,1
0,1,0,0,1,0,0,1,0,201,63,165,77,37,93,189,89,81,0
0,0,1,0,0,1,0,0,1,91,102,222,88,90,80,247,60,7,1
1,0,0,1,0,0,1,0,0,147,359,257,7,86,55,249,89,75,1
0,1,0,0,1,0,0,1,0,314,354,68,53,49,33,189,78,97,1
0,0,1,0,0,1,0,0,1,355,213,159,71,81,12,76,69,1,1
1,0,0,1,0,0,1,0,0,176,102,100,51,67,99,175,92,7,0
0,1,0,0,1,0,0,1,0,272,74,23,95,23,36,221,76,40,0
0,0,1,0,0,1,0,0,1,294,267,210,69,9,66,237,76,33,1
1,0,0,1,0,0,1,0,0,352,107,186,22,96,65,133,64,35,0
0,1,0,0,1,0,0,1,0,248,9,234,43,63,43,192,82,10,1
0,0,1,0,0,1,0,0,1,297,253,82,70,53,60,138,52,93,1
1,0,0,1,0,0,1,0,0,308,175,295,17,19,25,4,85,36,0
0,1,0,0,1,0,0,1,0,228,316,114,28,93,58,162,57,23,0
0,0,1,0,0,1,0,0,1,192,161,22,67,19,36,152,76,4,0
1,0,0,1,0,0,1,0,0,258,195,264,13,26,83,244,63,59,0
0,1,0,0,1,0,0,1,0,259,307,126,70,95,51,28,66,27,1
0,0,1,0,0,1,0,0,1,29,92,272,22,37,23,25,87,53,1
1,0,0,1,0,0,1,0,0,272,306,358,36,79,50,70,89,98,1
0,1,0,0,1,0,0,1,0,281,9,126,34,80,72,214,77,97,0
0,0,1,0,0,1,0,0,1,179,81,159,18,28,22,72,99,85,0
1,0,0,1,0,0,1,0,0,146,156,325,21,14,88,152,57,90,1
0,1,0,0,1,0,0,1,0,135,342,122,99,66,8,202,66,30,0
0,0,1,0,0,1,0,0,1,256,46,300,57,23,56,134,55,87,1
1,0,0,1,0,0,1,0,0,329,114,90,54,46,56,215,62,20,1
0,1,0,0,1,0,0,1,0,123,151,183,88,28,14,153,68,33,0
0,0,1,0,0,1,0,0,1,68,323,305,79,7,43,11,52,3,0
1,0,0,1,0,0,1,0,0,179,219,157,74,31,16,66,72,66,1
0,1,0,0,1,0,0,1,0,244,69,94,33,24,54,117,86,10,1
0,0,1,0,0,1,0,0,1,178,48,275,48,28,83,4,84,98,0
1,0,0,1,0,0,1,0,0,328,299,342,58,18,22,54,84,83,0
0,1,0,0,1,0,0,1,0,107,183,153,68,100,24,134,94,38,0
0,0,1,0,0,1,0,0,1,225,215,0,39,65,40,63,99,9,1
1,0,0,1,0,0,1,0,0,24,193,160,10,85,31,80,61,85,0
0,1,0,0,1,0,0,1,0,95,292,165,30,51,57,54,75,53,0
0,0,1,0,0,1,0,0,1,172,104,228,80,4,53,248,98,85,1
1,0,0,1,0,0,1,0,0,94,9,210,78,72,12,211,89,15,1
0,1,0,0,1,0,0,1,0,232,78,336,93,41,12,84,79,69,1
0,0,1,0,0,1,0,0,1,183,76,320,60,70,30,195,84,89,1
1,0,0,1,0,0,1,0,0,28,133,33,28,89,92,26,52,69,1
0,1,0,0,1,0,0,1,0,94,273,258,90,16,81,103,83,76,1
0,0,1,0,0,1,0,0,1,358,7,165,93,63,40,61,66,48,0
1,0,0,1,0,0,1,0,0,212,87,70,36,77,31,117,50,57,0
0,1,0,0,1,0,0,1,0,139,121,311,26,45,41,38,51,82,1
0,0,1,0,0,1,0,0,1,34,6,70,98,34,70,183,86,3,0
1,0,0,1,0,0,1,0,0,295,31,187,54,25,31,34,82,70,0
0,1,0,0,1,0,0,1,0,68,294,310,29,60,12,199,54,62,0
0,0,1,0,0,1,0,0,1,208,131,186,92,92,16,155,68,64,0
1,0,0,1,0,0,1,0,0,260,204,292,94,14,46,142,93,11,0
0,1,0,0,1,0,0,1,0,45,277,250,95,100,51,83,77,11,1
0,0,1,0,0,1,0,0,1,149,321,30,42,67,1,185,78,62,1
1,0,0,1,0,0,1,0,0,93,240,47,34,79,12,76,65,96,1
0,1,0,0,1,0,0,1,0,275,79,308,37,77,49,9,76,15,0
0,0,1,0,0,1,0,0,1,6,201,340,74,71,47,211,98,84,0
1,0,0,1,0,0,1,0,0,273,79,267,20,49,30,26,62,60,1
0,1,0,0,1,0,0,1,0,78,347,107,49,60,67,102,66,13,0
0,0,1,0,0,1,0,0,1,45,88,19,41,28,57,162,52,59,1
1,0,0,1,0,0,1,0,0,351,37,0,47,56,87,90,87,49,0
0,1,0,0,1,0,0,1,0,92,280,186,78,34,97,18,97,95,0
0,0,1,0,0,1,0,0,1,321,351,122,11,4,86,104,75,83,0
1,0,0,1,0,0,1,0,0,102,48,305,55,1,35,67,63,94,1
0,1,0,0,1,0,0,1,0,349,262,288,77,84,57,216,53,14,1
0,0,1,0,0,1,0,0,1,168,36,85,0,95,53,161,54,88,1
1,0,0,1,0,0,1,0,0,329,336,321,91,72,28,237,83,19,0
0,1,0,0,1,0,0,1,0,308,360,157,34,84,0,50,96,62,0
0,0,1,0,0,1,0,0,1,156,269,186,95,90,70,203,97,59,0
1,0,0,1,0,0,1,0,0,1,215,8,34,82,88,58,80,12,1
0,1,0,0,1,0,0,1,0,200,359,27,66,39,23,31,94,14,1
0,0,1,0,0,1,0,0,1,67,239,309,1,97,99,203,64,36,0
1,0,0,1,0,0,1,0,0,227,11,228,36,98,72,130,96,58,0
0,1,0,0,1,0,0,1,0,319,1,116,78,91,58,135,56,67,0
0,0,1,0,0,1,0,0,1,14,70,242,4,40,3,198,95,63,0
1,0,0,1,0,0,1,0,0,295,230,249,1,1,3,106,57,65,0
0,1,0,0,1,0,0,1,0,350,312,94,57,51,27,40,79,53,1
0,0,1,0,0,1,0,0,1,299,129,107,79,0,79,153,59,34,1
1,0,0,1,0,0,1,0,0,178,90,32,21,100,21,48,95,15,0
0,1,0,0,1,0,0,1,0,224,103,240,70,38,40,179,94,24,0
0,0,1,0,0,1,0,0,1,267,61,48,46,69,43,136,64,87,0
1,0,0,1,0,0,1,0,0,6,145,84,97,5,51,150,77,78,1
0,1,0,0,1,0,0,1,0,294,61,193,13,6,77,169,83,41,0
0,0,1,0,0,1,0,0,1,141,312,206,8,76,67,190,51,7,1
1,0,0,1,0,0,1,0,0,321,225,317,45,55,95,133,59,42,1
0,1,0,0,1,0,0,1,0,196,220,337,78,25,22,219,68,39,1
0,0,1,0,0,1,0,0,1,269,13,133,71,62,72,196,88,39,1
1,0,0,1,0,0,1,0,0,160,243,132,85,2,88,78,78,58,1
0,1,0,0,1,0,0,1,0,305,333,191,51,75,74,164,94,2,0
0,0,1,0,0,1,0,0,1,312,25,24,12,22,68,84,84,35,1
1,0,0,1,0,0,1,0,0,122,309,202,48,20,33,139,56,39,1
0,1,0,0,1,0,0,1,0,164,31,104,68,10,35,73,89,5,1
0,0,1,0,0,1,0,0,1,286,297,337,45,5,50,102,95,19,0
1,0,0,1,0,0,1,0,0,87,2,171,23,14,10,80,63,37,0
0,1,0,0,1,0,0,1,0,104,183,42,57,39,38,121,72,2,1
0,0,1,0,0,1,0,0,1,164,77,54,100,64,20,48,71,23,1
1,0,0,1,0,0,1,0,0,182,24,70,64,37,90,240,54,73,0
0,1,0,0,1,0,0,1,0,334,5,114,24,92,57,211,61,64,0
0,0,1,0,0,1,0,0,1,301,84,213,3,13,45,90,59,0,1
1,0,0,1,0,0,1,0,0,147,286,239,98,59,43,38,69,8,0
0,1,0,0,1,0,0,1,0,198,175,146,64,71,22,19,92,19,0
0,0,1,0,0,1,0,0,1,133,5,284,85,99,65,183,96,49,0
1,0,0,1,0,0,1,0,0,201,26,348,67,61,47,55,98,98,1
0,1,0,0,1,0,0,1,0,67,35,297,8,87,66,118,98,84,0
0,0,1,0,0,1,0,0,1,246,330,263,83,42,82,229,86,54,1
1,0,0,1,0,0,1,0,0,146,185,300,37,15,37,102,62,83,0
0,1,0,0,1,0,0,1,0,303,275,295,33,18,85,3,90,9,0
0,0,1,0,0,1,0,0,1,68,322,328,88,22,52,43,84,76,0
1,0,0,1,0,0,1,0,0,130,183,86,16,8,61,7,61,27,1
0,1,0,0,1,0,0,1,0,196,351,311,33,31,33,55,90,67,0
0,0,1,0,0,1,0,0,1,298,191,84,77,64,78,35,67,70,0
1,0,0,1,0,0,1,0,0,352,0,222,91,35,32,109,77,56,0
0,1,0,0,1,0,0,1,0,164,67,24,75,27,68,29,86,64,0
0,0,1,0,0,1,0,0,1,32,12,36,58,55,92,161,96,2,0
1,0,0,1,0,0,1,0,0,140,18,247,72,72,7,183,89,6,0
0,1,0,0,1,0,0,1,0,213,184,55,73,16,92,220,69,25,1
0,0,1,0,0,1,0,0,1,282,273,62,71,22,42,40,84,48,0
1,0,0,1,0,0,1,0,0,286,308,189,5,36,68,150,58,69,1
0,1,0,0,1,0,0,1,0,1,213,52,76,98,97,74,96,39,1
0,0,1,0,0,1,0,0,1,59,185,355,53,70,47,9,83,15,1
1,0,0,1,0,0,1,0,0,206,73,119,2,53,13,72,68,63,1
0,1,0,0,1,0,0,1,0,44,6,284,79,15,49,87,51,13,0
0,0,1,0,0,1,0,0,1,156,357,253,94,23,15,174,63,92,1
1,0,0,1,0,0,1,0,0,158,56,357,5,7,58,130,52,29,1
0,1,0,0,1,0,0,1,0,256,68,56,5,80,61,215,93,72,0
0,0,1,0,0,1,0,0,1,4,146,246,100,16,31,244,60,3,0
1,0,0,1,0,0,1,0,0,292,269,75,74,22,80,212,85,75,0
0,1,0,0,1,0,0,1,0,252,283,139,38,93,24,169,54,64,0
0,0,1,0,0,1,0,0,1,184,244,178,93,86,19,236,82,34,0
1,0,0,1,0,0,1,0,0,72,299,335,74,42,45,127,69,5,1
0,1,0,0,1,0,0,1,0,15,316,5,50,40,19,213,96,85,1
0,0,1,0,0,1,0,0,1,149,108,291,97,77,25,160,74,62,0
1,0,0,1,0,0,1,0,0,273,324,22,27,24,38,33,50,91,1
0,1,0,0,1,0,0,1,0,292,191,28,41,93,69,169,66,87,0
0,0,1,0,0,1,0,0,1,159,225,78,51,67,10,215,56,74,1
1,0,0,1,0,0,1,0,0,167,39,103,0,59,80,42,92,22,1
0,1,0,0,1,0,0,1,0,8,191,35,86,56,74,225,84,9,0
0,0,1,0,0,1,0,0,1,324,134,106,29,57,83,49,63,46,1
1,0,0,1,0,0,1,0,0,48,135,282,34,57,23,21,69,62,1
0,1,0,0,1,0,0,1,0,215,247,221,67,60,82,92,70,39,0
0,0,1,0,0,1,0,0,1,190,58,196,65,75,30,141,83,46,0
1,0,0,1,0,0,1,0,0,25,34,252,38,77,36,249,69,60,1
0,1,0,0,1,0,0,1,0,42,105,217,17,32,62,28,73,2,0
0,0,1,0,0,1,0,0,1,29,137,322,79,85,65,68,87,46,1
1,0,0,1,0,0,1,0,0,134,186,202,18,66,17,163,63,47,0
0,1,0,0,1,0,0,1,0,43,62,245,85,90,18,31,66,30,1
0,0,1,0,0,1,0,0,1,274,116,260,79,35,24,65,56,71,1
1,0,0,1,0,0,1,0,0,6,360,207,2,83,5,118,74,95,1
0,1,0,0,1,0,0,1,0,236,323,79,34,76,30,76,58,27,0
0,0,1,0,0,1,0,0,1,309,187,95,20,89,73,193,66,10,0
1,0,0,1,0,0,1,0,0,68,58,23,95,5,76,114,63,86,0
0,1,0,0,1,0,0,1,0,35,240,119,23,96,91,164,89,85,0
0,0,1,0,0,1,0,0,1,251,232,294,16,74,62,234,67,75,0
1,0,0,1,0,0,1,0,0,334,323,101,32,6,60,72,58,37,1
0,1,0,0,1,0,0,1,0,87,259,140,75,22,99,191,79,2,1
0,0,1,0,0,1,0,0,1,267,245,211,39,75,23,229,92,77,1
1,0,0,1,0,0,1,0,0,251,29,200,34,57,90,221,89,41,1
0,1,0,0,1,0,0,1,0,185,292,177,46,89,55,99,89,54,0
0,0,1,0,0,1,0,0,1,234,152,255,14,89,14,91,65,67,0
1,0,0,1,0,0,1,0,0,257,106,88,40,13,65,93,80,17,0
0,1,0,0,1,0,0,1,0,81,217,127,8,56,76,32,74,56,0
0,0,1,0,0,1,0,0,1,70,225,115,33,27,39,186,61,99,0
1,0,0,1,0,0,1,0,0,219,144,8,72,17,10,126,81,76,1
0,1,0,0,1,0,0,1,0,127,357,177,4,44,20,79,86,68,0
0,0,1,0,0,1,0,0,1,62,25,30,35,9,9,89,82,16,0
1,0,0,1,0,0,1,0,0,39,337,13,93,78,82,121,64,17,0
0,1,0,0,1,0,0,1,0,85,70,44,24,67,54,42,68,77,1
0,0,1,0,0,1,0,0,1,171,82,38,72,64,57,125,92,42,0
1,0,0,1,0,0,1,0,0,121,252,310,83,42,26,171,98,29,0
0,1,0,0,1,0,0,1,0,327,131,215,33,87,0,171,70,45,1
0,0,1,0,0,1,0,0,1,75,94,21,100,93,63,215,75,47,0
1,0,0,1,0,0,1,0,0,292,241,295,82,40,5,209,94,68,1
0,1,0,0,1,0,0,1,0,135,307,323,47,85,74,247,55,30,1
0,0,1,0,0,1,0,0,1,189,247,113,94,72,64,31,82,89,0
1,0,0,1,0,0,1,0,0,184,291,55,31,74,27,240,95,66,0
0,1,0,0,1,0,0,1,0,238,228,240,22,58,65,0,50,9,0
0,0,1,0,0,1,0,0,1,204,21,22,49,80,24,28,50,45,1
1,0,0,1,0,0,1,0,0,355,214,248,79,85,19,65,96,76,1
0,1,0,0,1,0,0,1,0,146,9,219,11,33,89,101,90,74,1
0,0,1,0,0,1,0,0,1,16,262,55,97,31,53,222,96,74,1
1,0,0,1,0,0,1,0,0,280,239,176,93,80,18,139,79,56,0
0,1,0,0,1,0,0,1,0,310,146,214,77,84,23,235,55,21,1
0,0,1,0,0,1,0,0,1,191,319,89,21,19,41,193,83,3,0
1,0,0,1,0,0,1,0,0,74,315,118,2,88,58,92,72,6,0
0,1,0,0,1,0,0,1,0,52,20,166,86,45,33,186,55,88,1
0,0,1,0,0,1,0,0,1,344,306,311,76,27,37,187,76,92,1
1,0,0,1,0,0,1,0,0,256,318,187,58,74,40,238,50,72,0
0,1,0,0,1,0,0,1,0,285,90,179,26,91,49,53,88,68,0
0,0,1,0,0,1,0,0,1,27,199,151,28,61,74,255,62,76,1
1,0,0,1,0,0,1,0,0,359,87,28,5,45,29,199,85,86,0
0,1,0,0,1,0,0,1,0,16,64,239,42,3,32,44,85,50,1
0,0,1,0,0,1,0,0,1,147,142,146,44,16,8,97,65,57,0
1,0,0,1,0,0,1,0,0,247,72,17,68,34,23,1,88,60,1
0,1,0,0,1,0,0,1,0,335,222,12,44,53,88,243,66,68,1
0,0,1,0,0,1,0,0,1,302,195,295,22,68,26,238,56,62,1
1,0,0,1,0,0,1,0,0,183,99,82,81,48,39,24,86,86,0
0,1,0,0,1,0,0,1,0,94,267,133,67,39,14,23,98,2,1
0,0,1,0,0,1,0,0,1,147,292,310,40,53,21,90,94,34,1
1,0,0,1,0,0,1,0,0,124,112,343,34,11,37,247,62,39,1
0,1,0,0,1,0,0,1,0,289,60,182,8,83,47,55,78,82,1
0,0,1,0,0,1,0,0,1,3,11,72,24,99,87,6,87,74,0
1,0,0,1,0,0,1,0,0,228,20,105,55,99,37,85,77,62,0
0,1,0,0,1,0,0,1,0,157,189,240,81,3,16,100,87,85,1
0,0,1,0,0,1,0,0,1,139,23,201,18,70,49,86,51,18,0
1,0,0,1,0,0,1,0,0,97,338,198,22,0,98,247,80,14,0
0,1,0,0,1,0,0,1,0,233,156,346,79,37,96,182,97,18,0
0,0,1,0,0,1,0,0,1,57,305,152,42,79,79,131,69,46,1
1,0,0,1,0,0,1,0,0,324,248,199,8,25,84,160,85,21,0
0,1,0,0,1,0,0,1,0,112,239,131,53,90,52,215,97,71,1
0,0,1,0,0,1,0,0,1,160,122,282,56,51,67,198,95,88,0
1,0,0,1,0,0,1,0,0,198,252,30,81,55,95,221,53,36,0
0,1,0,0,1,0,0,1,0,286,135,188,81,51,19,224,93,94,1
0,0,1,0,0,1,0,0,1,10,326,194,57,53,90,58,53,87,0
1,0,0,1,0,0,1,0,0,11,113,301,25,71,62,90,77,47,0
0,1,0,0,1,0,0,1,0,84,136,206,62,65,4,80,81,19,0
0,0,1,0,0,1,0,0,1,257,264,51,89,7,9,211,69,49,1
1,0,0,1,0,0,1,0,0,51,21,67,5,46,51,72,70,56,1
0,1,0,0,1,0,0,1,0,261,212,13,13,78,83,32,86,96,0
0,0,1,0,0,1,0,0,1,22,142,38,38,37,41,250,90,54,1
1,0,0,1,0,0,1,0,0,239,199,351,67,58,84,215,94,17,1
0,1,0,0,1,0,0,1,0,9,348,11,11,55,99,159,88,72,1
0,0,1,0,0,1,0,0,1,167,115,35,99,78,92,230,87,11,0
1,0,0,1,0,0,1,0,0,186,204,230,73,77,23,146,91,94,1
0,1,0,0,1,0,0,1,0,80,108,98,49,1,52,157,69,94,0
0,0,1,0,0,1,0,0,1,314,80,83,17,30,33,201,51,37,1
1,0,0,1,0,0,1,0,0,330,259,8,44,50,18,51,100,40,1
0,1,0,0,1,0,0,1,0,232,232,50,97,97,78,211,66,44,1
0,0,1,0,0,1,0,0,1,241,186,32,86,42,70,103,63,83,1
1,0,0,1,0,0,1,0,0,247,96,13,56,8,72,132,82,82,0
0,1,0,0,1,0,0,1,0,175,93,102,1,2,9,245,68,94,0
0,0,1,0,0,1,0,0,1,22,102,291,91,29,36,227,95,29,0
1,0,0,1,0,0,1,0,0,89,175,229,16,56,41,140,76,64,1
0,1,0,0,1,0,0,1,0,225,284,162,30,99,32,54,96,91,0
0,0,1,0,0,1,0,0,1,42,247,170,2,89,61,119,73,27,1
1,0,0,1,0,0,1,0,0,347,124,238,11,63,1,4,63,42,0
0,1,0,0,1,0,0,1,0,71,358,119,47,6,18,218,77,73,0
0,0,1,0,0,1,0,0,1,56,324,189,70,63,20,204,51,47,0
1,0,0,1,0,0,1,0,0,324,287,334,84,46,12,2,58,35,1
0,1,0,0,1,0,0,1,0,21,105,252,24,37,51,89,71,32,0
0,0,1,0,0,1,0,0,1,133,73,357,81,58,38,92,71,46,1
1,0,0,1,0,0,1,0,0,326,287,354,62,64,29,182,82,100,0
0,1,0,0,1,0,0,1,0,57,328,98,41,100,34,221,55,73,1
0,0,1,0,0,1,0,0,1,70,140,182,32,36,90,66,50,48,0
1,0,0,1,0,0,1,0,0,163,197,328,82,11,37,174,78,17,0
0,1,0,0,1,0,0,1,0,132,102,208,66,54,75,217,61,77,0
0,0,1,0,0,1,0,0,1,211,140,113,81,97,10,80,77,47,1
1,0,0,1,0,0,1,0,0,228,54,57,19,68,11,175,96,60,0
0,1,0,0,1,0,0,1,0,303,1,127,55,61,2,237,64,10,1
0,0,1,0,0,1,0,0,1,114,212,17,95,78,62,28,89,33,1
1,0,0,1,0,0,1,0,0,147,326,5,81,79,6,108,64,11,1
0,1,0,0,1,0,0,1,0,36,22,158,17,99,49,193,90,73,1
0,0,1,0,0,1,0,0,1,76,105,71,15,38,42,149,81,76,0
1,0,0,1,0,0,1,0,0,133,152,185,99,55,6,181,72,33,0
0,1,0,0,1,0,0,1,0,149,330,220,25,95,19,53,92,63,1
0,0,1,0,0,1,0,0,1,119,95,184,44,2,14,65,71,2,1
1,0,0,1,0,0,1,0,0,235,150,352,37,46,19,110,51,56,1
